가맹점코드,분석기준일자,가맹점명,가맹점기준면적(주소),가맹점시군구명,업종분류,상권,폐업일,운영개월구간(1~6),객단가비율,배달매출비율,최근12개월_업종매출증감률,최근12개월_상권_매출증감률,최근12개월_업종_월평균가맹점비율,최근12개월_상권_월평균가맹점비율,최근12개월_남성_10-20대비율,최근12개월_남성_30대비율,최근12개월_남성_40대비율,최근12개월_남성_50대비율,최근12개월_남성_60대비율,최근12개월_여성_10-20대비율,최근12개월_여성_30대비율,최근12개월_여성_40대비율,최근12개월_여성_50대비율,최근12개월_여성_60대비율,재방문고객비율,신규고객비율,최근1개월_거주고객비율,최근1개월_직장고객비율,최근1개월_유동고객비율,운영개월수,운영개월수_(분위),운영개월수_(0~1),배달여부,배달매출비율_LOG,최근1개월_매출액_등급(1~6),최근1개월_총이용건수_등급(1~6),최근1개월_이용고객수_등급(1~6),최근1개월_객단가_등급(1~6),충성도점수,30대성별비율차이,업종매출대비비율_정규화,업종건수대비비율_정규화,충성도점수(재방문_비율에서_신규_비율을뺀_것),분석_상권유형,분석_상권특징,상권평균재방문률,재방문갭,성과평가,최우선전략,성공여부,상권유형,cluster
9C38AF2E2C,2024-12-01,본죽******************,서울특별시 성동구 성수일로4길 37,서울 성동구,한식-죽,성수,,4,3,23.8,21.4,21.2,16.2,7.8,7.441658341658341,15.887712287712288,9.678721278721278,7.715584415584416,4.976323676323677,8.842057942057941,18.87752247752248,11.5000999000999,9.16753246753247,5.912787212787213,32.46,7.31,33.699999999999996,37.599999999999994,28.7,52,4,0.1694352159468438,1,3.210843653,3,2,2,4,25.15,-2.9928,68.26525425686759,86.76789963727099,25.15,직장중심형,오피스 상권,33.0,-4.629999999999999,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-04-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.2,10.2,16.4,9.0,13.176799999999997,16.579599999999996,14.117999999999997,17.086399999999998,11.439199999999998,5.023199999999999,6.320399999999999,5.381999999999999,6.5136,4.360799999999999,35.45,8.4,34.2,36.7,29.1,179,6,0.5913621262458472,0,0.0,2,3,3,3,27.05,10.2592,87.69378277845806,75.46438555552989,27.050000000000004,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-05-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.4,10.6,17.1,8.8,13.4079,16.491,13.264500000000002,17.0646,11.472,5.2921,6.509000000000001,5.2355,6.735399999999999,4.528,35.47,7.82,25.374625374625374,26.773226773226774,47.85214785214785,180,6,0.5946843853820598,0,0.0,2,3,3,3,27.65,9.982,81.67294318785666,71.38541690733082,27.65,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-06-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.5,11.2,16.9,8.7,13.934600000000003,16.172800000000002,13.068200000000004,17.616800000000005,11.407600000000002,5.365400000000001,6.227200000000001,5.0318000000000005,6.783200000000001,4.392400000000001,35.5,6.31,33.86613386613387,20.97902097902098,45.154845154845155,181,6,0.5980066445182725,0,0.0,2,3,3,3,29.19,9.9456,84.1479333687591,71.82727629785366,29.19,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-07-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.2,10.7,17.0,8.7,14.745945945945946,15.863063063063066,13.033033033033034,18.544144144144145,12.213813813813813,5.073873873873875,5.458258258258258,4.4844844844844856,6.380780780780782,4.202602602602604,36.95,5.42,26.8,23.2,50.0,182,6,0.6013289036544851,0,0.0,2,3,3,3,31.53,10.3944,85.81371439133147,72.0843056165238,31.53,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-08-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.2,10.8,17.0,8.9,15.530169830169829,15.455144855144852,13.054345654345653,18.83126873126873,12.229070929070929,5.149150849150849,5.124275724275725,4.328271728271728,6.243656343656343,4.054645354645355,39.03,7.24,28.0,28.0,44.0,183,6,0.6046511627906976,0,0.0,2,3,3,3,31.79,10.3412,88.0819259293487,77.37044567151075,31.79,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-11-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,4,0.0,6.0,9.7,17.5,8.6,14.609609609609608,14.33133133133133,11.478978978978978,18.575075075075073,10.505005005005003,6.411411411411411,6.289289289289289,5.037537537537537,8.151651651651651,4.61011011011011,38.17,7.82,30.5,27.1,42.4,186,6,0.6146179401993356,0,0.0,1,3,3,2,30.35,8.034,92.8095326109558,75.66307788277152,30.35,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2023-12-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,1,0.0,6.0,9.8,17.3,8.4,14.1897,14.469300000000002,12.4422,18.8031,9.9957,6.1103,6.2307,5.3578,8.0969,4.3043,37.43,7.37,25.4,25.4,49.2,187,6,0.6179401993355482,0,0.0,2,3,3,2,30.06,8.2386,88.81315990111591,71.46108171799553,30.06,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9CAEFAC424,2024-11-01,뚝섬***,서울 성동구 뚝섬로 338.,서울 성동구,한식-육류/고기,성수,,1,5,0.0,8.4,12.7,16.9,8.2,4.2362,21.1092,12.9958,19.6732,13.7856,1.6638,8.2908,5.1042,7.726800000000001,5.4144,33.57,5.44,31.40000000000001,34.300000000000004,34.300000000000004,198,6,0.654485049833887,0,0.0,3,3,3,3,28.13,12.8184,68.42062703601876,36.7361319686713,28.13,직장중심형,오피스 상권,33.0,-1.8200000000000005,개선필요,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2023-10-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,1,0.0,37.6,21.9,20.4,6.0,0.7752,8.3448,9.5304,14.455199999999998,12.4944,0.9248,9.9552,11.3696,17.2448,14.9056,56.91,4.88,22.23950233281493,31.104199066874028,46.65629860031104,152,6,0.5016611295681063,0,0.0,4,4,4,4,52.03,-1.6104,19.07850657301943,30.46403899914516,52.029999999999994,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2023-11-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,1,0.0,38.1,22.2,19.4,5.6,0.7572572572572571,8.062562562562563,8.64164164164164,14.655155155155152,12.383383383383382,0.9444444444444444,10.055555555555555,10.777777777777777,18.277777777777775,15.444444444444445,58.87,8.06,22.23950233281493,21.461897356143076,56.29860031104198,153,6,0.5049833887043189,0,0.0,4,4,4,4,50.81,-1.991,17.460665850333847,64.85109627336368,50.809999999999995,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2024-04-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,1,0.0,45.9,28.0,19.3,6.3,0.666,11.84,17.612,19.832,24.05,0.234,4.16,6.188,6.968000000000001,8.45,55.24,1.9,22.23950233281493,25.894245723172627,51.86625194401244,158,6,0.521594684385382,0,0.0,4,4,4,4,53.34,7.68,16.53304992722316,64.04593027285539,53.34,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2024-06-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,5,0.0,46.4,28.0,18.9,7.4,0.3372,12.4764,21.075,22.5081,27.9033,0.0628,2.3236,3.925,4.1919,5.1967,54.81,5.77,22.23950233281493,24.572317262830477,53.18818040435458,160,6,0.5282392026578073,0,0.0,4,3,4,4,49.04,10.1528,19.460873784164683,67.22442991474713,49.040000000000006,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2024-07-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,1,0.0,45.9,27.2,19.1,7.0,0.6918918918918919,12.02162162162162,20.67027027027027,23.956756756756757,29.059459459459458,0.1089089089089088,1.8922922922922925,3.2536536536536533,3.770970970970971,4.574174174174174,53.85,6.73,22.23950233281493,28.304821150855364,49.4556765163297,161,6,0.53156146179402,0,0.0,4,3,4,4,47.12,10.1192,19.75140355335813,68.24619365570778,47.120000000000005,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D085B6A2F,2024-11-01,동부**,서울  성동구  용답동,서울 성동구,백반/가정식,장한평자동차,,2,1,0.0,46.6,28.7,18.7,7.0,1.977577577577578,8.359759759759761,21.57357357357358,24.360160160160166,33.52892892892893,0.2246246246246246,0.9495495495495498,2.450450450450451,2.766966966966968,3.8084084084084098,53.54,4.04,22.23950233281493,22.86158631415241,54.89891135303265,166,6,0.5481727574750831,0,0.0,4,4,4,4,49.5,7.4028,17.42254464801423,37.61176443407342,49.5,유동밀집형,역세권/번화가,12.0,41.13,우수,거주고객 10%p 증가,1,직장형,1
9D2AB94FB8,2023-06-01,수비*****,서울특별시 성동구 마장로 137,서울 성동구,한식-육류/고기,미분류,,6,1,97.5,21.8,27.8,17.1,8.6,3.322794619056475,12.563800549666274,19.83757981526254,16.514785196206063,9.91878990763127,2.106608353258027,6.400334191908326,12.57676628810762,10.470157934849595,6.28838314405381,6.67,13.33,33.156498673740046,33.156498673740046,33.68700265251989,5,1,0.0132890365448504,1,4.592084946,6,5,5,4,-6.66,0.0,49.99249127833099,50.00346556384723,-6.66,주거중심형,주거+유동 혼합,25.0,-5.760000000000002,심각,거주고객 10%p 증가,0,직장형,2
9D2CF29F75,2023-08-01,시크******,서울특별시 성동구 성덕정길 72-4,서울 성동구,일반 유흥주점,성수,,4,1,0.0,65.7,50.9,20.1,8.9,5.941616766467065,5.941616766467065,5.941616766467065,23.57784431137724,53.097305389221546,0.3458083832335328,0.3458083832335328,0.3458083832335328,1.3722554890219558,3.0903193612774444,42.86,21.43,28.86836027713626,28.86836027713626,42.26327944572749,34,3,0.1096345514950166,0,0.0,5,5,5,2,21.43,5.607,17.040755030843517,28.649816325116095,21.43,주거밀집형,주거지 중심,28.0,12.0,우수,거주고객 10%p 증가,1,직장형,1
9D63C0B760,2024-01-01,쎄시*****,서울특별시 성동구 왕십리로 108,서울 성동구,양식,뚝섬,,6,1,0.0,78.9,66.6,19.6,7.1,12.656694766473588,18.074800402806456,7.238589130140715,5.4181056363328715,1.2883212793614052,15.658058626084772,22.360994681771743,8.955122570397798,6.702936055686974,1.6463768509436716,3.85,88.46,27.272727272727277,27.272727272727277,45.45454545454546,1,1,0.0,0,0.0,4,4,4,3,-84.61,-4.4202,16.84899383129635,23.764526488459673,-84.61,주거중심형,주거+유동 혼합,25.0,-15.28,심각,거주고객 10%p 증가,0,직장형,0
9D63C0B760,2024-03-01,쎄시*****,서울특별시 성동구 왕십리로 108,서울 성동구,양식,뚝섬,,6,6,0.0,59.5,51.8,19.5,7.1,17.8861,19.7074,5.0903,3.269000000000001,0.7472,20.4139,22.4926,5.8097,3.730999999999999,0.8528000000000001,14.73,40.31,13.8,37.9,48.3,2,1,0.0033222591362126,0,0.0,3,3,3,3,-25.58,-2.7852,30.0961116373634,65.15260032807338,-25.58,주거중심형,주거+유동 혼합,25.0,-15.28,심각,거주고객 10%p 증가,0,직장형,0
9D63C0B760,2024-05-01,쎄시*****,서울특별시 성동구 왕십리로 108,서울 성동구,양식,뚝섬,,6,1,4.1,47.8,42.7,19.7,7.8,13.749699999999995,16.5073,4.787499999999999,2.4894999999999996,0.7659999999999999,22.1503,26.592699999999997,7.7125,4.0104999999999995,1.2339999999999998,15.16,27.05,12.88711288711289,42.85714285714286,44.255744255744254,4,1,0.0099667774086378,1,1.62924054,3,3,3,4,-11.89,-10.0854,30.844095834392256,68.68863064020516,-11.89,주거중심형,주거+유동 혼합,25.0,-15.28,심각,거주고객 10%p 증가,0,직장형,2
9D63C0B760,2024-06-01,쎄시*****,서울특별시 성동구 왕십리로 108,서울 성동구,양식,뚝섬,,6,1,13.4,43.6,39.6,19.6,8.1,13.034000000000004,16.644000000000002,5.0920000000000005,2.4700000000000006,0.7600000000000001,21.266,27.156,8.308000000000002,4.030000000000001,1.2400000000000002,15.81,16.15,13.78621378621379,39.660339660339666,46.55344655344656,5,1,0.0132890365448504,1,2.667228207,3,3,3,3,-0.34,-10.512,31.609407850657306,64.27407989279857,-0.3399999999999981,주거중심형,주거+유동 혼합,25.0,-15.28,심각,거주고객 10%p 증가,0,직장형,2
9D63C0B760,2024-07-01,쎄시*****,서울특별시 성동구 왕십리로 108,서울 성동구,양식,뚝섬,,6,1,13.6,39.0,36.5,19.8,8.7,13.746,17.3405,5.1745,2.4095,0.8295,21.054,26.559500000000003,7.9255,3.6905,1.2705,16.81,15.65,11.8,29.4,58.8,6,1,0.0166112956810631,1,2.681021529,3,3,3,3,1.16,-9.219,36.587112723240075,67.58542614883442,1.1599999999999984,주거중심형,주거+유동 혼합,25.0,-15.28,심각,거주고객 10%p 증가,0,직장형,2
9DA9844737,2024-12-01,젠틀**********,서울특별시 성동구 상원1길 25,서울 성동구,커피전문점,뚝섬,,6,4,0.0,67.0,56.8,18.0,9.0,8.585285285285286,16.25435435435435,6.243843843843843,1.7306306306306307,1.0858858858858855,16.74004004004004,31.69359359359359,12.174574574574573,3.3744744744744746,2.117317317317317,34.95,57.77,14.5,43.5,42.0,1,1,0.0,0,0.0,4,2,2,5,-22.82,-15.4238,65.78737610609247,76.88930989071922,-22.82,직장중심형,오피스 상권,33.0,-6.559999999999999,심각,거주고객 10%p 증가,1,직장형,0
9DE30019C9,2023-01-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,3,0.6,21.8,27.8,17.1,8.6,17.49179179179179,23.394594594594594,7.527427427427427,4.603103103103103,1.083083083083083,14.84054054054054,19.84864864864865,6.386486486486485,3.9054054054054057,0.9189189189189187,40.66027891091927,59.33972108908073,6.5,37.0,56.5,1,1,0.0,1,0.470003629,3,1,2,5,-19.69,3.5424,49.99249127833099,50.00346556384723,-18.679442178161462,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,0
9DE30019C9,2023-02-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,2,0.7,21.8,27.8,17.1,8.6,18.506993006993007,23.7,7.899999999999999,4.143356643356643,1.0496503496503495,14.95954045954046,19.157142857142855,6.385714285714285,3.349150849150849,0.8484515484515485,45.53,31.84,7.9,34.4,57.7,2,1,0.0033222591362126,1,0.530628251,3,1,2,5,13.69,4.5474,49.99249127833099,50.00346556384723,13.69,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,0
9DE30019C9,2023-03-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,3,2.5,21.8,27.8,17.1,8.6,17.9172,25.004699999999996,8.788499999999999,4.082399999999999,0.9072,13.6828,19.0953,6.711499999999999,3.1175999999999995,0.6927999999999999,44.65,29.89,9.1,35.8,55.1,2,1,0.0033222591362126,1,1.252762968,3,1,1,5,14.76,5.9094,49.99249127833099,50.00346556384723,14.759999999999998,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-04-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,3,3.6,21.8,27.8,17.1,8.6,17.73806193806194,26.285114885114886,9.015384615384615,4.507692307692308,1.0537462537462536,12.531668331668332,18.57002997002997,6.36923076923077,3.184615384615385,0.7444555444555445,46.11,20.41,9.3,34.8,55.9,4,1,0.0099667774086378,1,1.526056303,3,1,1,5,25.7,7.7228,49.99249127833099,50.00346556384723,25.7,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-05-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,3,5.4,21.8,27.8,17.1,8.6,17.623376623376622,25.934065934065934,9.843156843156844,4.479520479520479,1.1198801198801198,12.246753246753247,18.021978021978025,6.840159840159841,3.112887112887113,0.7782217782217783,46.31,16.34,8.5,32.5,59.0,5,1,0.0132890365448504,1,1.85629799,3,1,1,5,29.97,7.92,49.99249127833099,50.00346556384723,29.97,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-06-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,6,2,14.7,21.8,27.8,17.1,8.6,17.712287712287715,25.328571428571433,10.096003996003995,4.900399600399602,1.062737262737263,12.25774225774226,17.528571428571432,6.986913086913088,3.391308691308692,0.7354645354645356,47.03,13.77,9.20920920920921,33.433433433433436,57.357357357357365,6,1,0.0166112956810631,1,2.753660712,3,1,1,5,33.26,7.8078,49.99249127833099,50.00346556384723,33.260000000000005,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-07-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,7.0,21.8,27.8,17.1,8.6,17.7606,25.3638,10.216799999999996,5.108399999999999,0.9504,12.139399999999998,17.336199999999998,6.983199999999999,3.4915999999999996,0.6495999999999998,45.97,14.57,9.7,31.9,58.4,7,1,0.0199335548172757,1,2.079441542,3,1,1,6,31.4,8.0276,49.99249127833099,50.00346556384723,31.4,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-08-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,0.8,21.8,27.8,17.1,8.6,17.4936,25.2948,10.1061,5.2008,1.0047,12.1064,17.5052,6.9939,3.5992,0.6953,46.03,9.65,9.0,36.2,54.8,8,1,0.0232558139534883,1,0.587786665,3,1,1,6,36.38,7.7896,49.99249127833099,50.00346556384723,36.38,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-09-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,3,1.8,21.8,27.8,17.1,8.6,17.6714,25.2618,10.1996,5.1591,1.0081,12.1286,17.3382,7.0004,3.5409,0.6919,44.56,9.47,11.01101101101101,31.03103103103103,57.95795795795795,9,1,0.0265780730897009,1,1.029619417,3,1,1,5,35.09,7.9236,49.99249127833099,50.00346556384723,35.09,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-10-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,4,6.9,21.8,27.8,17.1,8.6,18.000000000000004,25.56000000000001,10.2,5.160000000000001,1.0800000000000003,12.000000000000002,17.040000000000003,6.800000000000001,3.440000000000001,0.7200000000000001,44.87,7.02,9.709709709709708,37.23723723723724,53.05305305305305,10,1,0.0299003322259136,1,2.066862759,3,1,1,6,37.85,8.52,49.99249127833099,50.00346556384723,37.849999999999994,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-11-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,8.3,21.8,27.8,17.1,8.6,17.982017982017982,25.41458541458541,10.06993006993007,5.334665334665334,1.1988011988011986,11.988011988011989,16.94305694305694,6.713286713286712,3.556443556443556,0.7992007992007992,44.37,6.44,8.408408408408407,35.23523523523524,56.35635635635635,11,1,0.0332225913621262,1,2.2300144,3,1,1,6,37.93,8.48,49.99249127833099,50.00346556384723,37.93,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2023-12-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,4.5,21.8,27.8,17.1,8.6,18.090000000000003,25.3863,10.1907,5.366700000000001,1.2663000000000002,11.910000000000002,16.7137,6.709300000000002,3.533300000000001,0.8337000000000001,44.75,5.52,13.2,34.2,52.6,12,1,0.0365448504983388,1,1.704748092,3,1,2,5,39.23,8.6726,49.99249127833099,50.00346556384723,39.23,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-01-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,4,4.3,21.8,27.8,17.1,8.6,17.9396,25.284,10.3544,5.3578,1.2642,11.8604,16.716,6.8456,3.5421999999999993,0.8357999999999999,44.19,6.24,6.5,37.9,55.6,13,2,0.0398671096345514,1,1.667706821,3,1,1,5,37.95,8.568,49.99249127833099,50.00346556384723,37.95,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-02-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,2.3,21.8,27.8,17.1,8.6,17.544999999999998,25.349499999999995,10.7085,5.565999999999999,1.3309999999999995,11.454999999999998,16.5505,6.991499999999999,3.633999999999999,0.8689999999999998,44.41,4.8,9.4,33.6,57.0,14,2,0.0431893687707641,1,1.193922468,3,1,2,5,39.61,8.799,49.99249127833099,50.00346556384723,39.61,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-03-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,0.4,21.8,27.8,17.1,8.6,17.513400000000004,25.209600000000005,10.726200000000002,5.696400000000001,1.4544,11.3866,16.390400000000003,6.973800000000001,3.7036000000000007,0.9456,44.31,5.22,9.70970970970971,39.43943943943944,50.85085085085085,15,2,0.0465116279069767,1,0.336472237,3,1,1,5,39.09,8.8192,49.99249127833099,50.00346556384723,39.09,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-04-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,4,2.3,21.8,27.8,17.1,8.6,17.303000000000004,25.289000000000005,10.890000000000002,5.566000000000001,1.4520000000000002,11.297000000000002,16.511,7.110000000000001,3.634,0.948,44.74,7.38,9.3,37.1,53.6,16,2,0.0498338870431893,1,1.193922468,3,1,1,5,37.36,8.778,49.99249127833099,50.00346556384723,37.36,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-05-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,4.8,21.8,27.8,17.1,8.6,17.302999999999997,25.591499999999996,10.466499999999998,5.626499999999999,1.5124999999999995,11.297,16.708499999999997,6.833499999999999,3.6735,0.9874999999999998,44.33,8.58,7.792207792207792,37.862137862137864,54.345654345654346,17,2,0.0531561461794019,1,1.757857918,3,1,1,5,35.75,8.883,49.99249127833099,50.00346556384723,35.75,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-06-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,3,3.8,21.8,27.8,17.1,8.6,17.145599999999998,26.204799999999995,10.336,5.4719999999999995,1.6415999999999995,11.054399999999998,16.895199999999996,6.663999999999999,3.527999999999999,1.0583999999999998,43.76,7.72,10.01001001001001,39.43943943943943,50.55055055055055,18,2,0.0564784053156146,1,1.568615918,3,1,1,5,36.04,9.3096,49.99249127833099,50.00346556384723,36.04,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-07-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,4,8.0,21.8,27.8,17.1,8.6,16.9911,26.2479,10.2312,5.6028,1.8269999999999995,10.9089,16.8521,6.568800000000001,3.5971999999999995,1.173,43.29,7.67,7.707707707707708,38.23823823823824,54.05405405405405,19,2,0.0598006644518272,1,2.197224577,3,1,1,5,35.62,9.3958,49.99249127833099,50.00346556384723,35.62,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-08-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,5,2,16.0,21.8,27.8,17.1,8.6,16.6257,26.4915,10.2312,5.6637,1.8879,10.6743,17.0085,6.568800000000001,3.6363,1.2121,43.71,6.65,8.108108108108107,42.24224224224224,49.649649649649646,20,2,0.0631229235880398,1,2.833213344,3,1,1,5,37.06,9.483,49.99249127833099,50.00346556384723,37.06,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-09-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,4,4,9.6,21.8,27.8,17.1,8.6,16.355200000000004,26.6912,10.275200000000002,5.532800000000001,1.9456,10.544800000000002,17.208800000000004,6.6248000000000005,3.567200000000001,1.2544000000000002,44.92,6.16,8.291708291708293,39.660339660339666,52.04795204795205,21,2,0.0664451827242525,1,2.360854001,3,1,1,5,38.76,9.4824,49.99249127833099,50.00346556384723,38.760000000000005,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-10-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,4,1,7.6,21.8,27.8,17.1,8.6,15.895604395604398,26.5934065934066,10.335164835164838,5.6813186813186825,1.9945054945054947,10.37812187812188,17.362637362637365,6.747752247752249,3.70929070929071,1.3021978021978025,44.51,7.06,5.5,35.8,58.7,22,2,0.0697674418604651,1,2.151762203,3,1,1,5,37.45,9.24,49.99249127833099,50.00346556384723,37.45,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
9DE30019C9,2024-11-01,성수*************,서울특별시 성동구 아차산로13길 16,서울 성동구,커피전문점,미분류,,4,3,6.3,21.8,27.8,17.1,8.6,15.7213,26.8901,10.5011,5.6451,1.9424,10.1787,17.4099,6.7989,3.6549,1.2576,43.42,6.7,8.108108108108107,38.13813813813814,53.75375375375376,23,2,0.0730897009966777,1,1.987874348,3,1,1,5,36.72,9.4802,49.99249127833099,50.00346556384723,36.72,유동중심형,유동인구 많음,23.0,17.660278910919267,우수,상권 평균 달성 (거주 28%),1,직장형,1
